index,original_file_name,relative_path,is_research_paper,suggested_new_filename,final_new_filename,status,message
59,"Bulur E et al.-2001-RM-LM-OSL signals from some insulators, an analysis of the dependency of the detrapping probability on stimulation light intensity.pdf","test1/Bulur E et al.-2001-RM-LM-OSL signals from some insulators, an analysis of the dependency of the detrapping probability on stimulation light intensity.pdf",True,Bulur E et al.-2001-RM-LM-OSL signals from some insulators an analysis of the dependency of the detrapping probability on stimulation light intensity.pdf,Bulur E et al.-2001-RM-LM-OSL signals from some insulators an analysis of the dependency of the detrapping probability on stimulation light intensity.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Bulur E et al.-2001-RM-LM-OSL signals from some insulators an analysis of the dependency of the detrapping probability on stimulation light intensity.pdf
60,Cai DX et al.-2023-CEE-Fault systems impede incision of the Yarlung river.pdf,test1/Cai DX et al.-2023-CEE-Fault systems impede incision of the Yarlung river.pdf,True,Cai D et al.-2023-CEE-Fault systems impede incision of the Yarlung river into the Tibetan plateau.pdf,Cai D et al.-2023-CEE-Fault systems impede incision of the Yarlung river into the Tibetan plateau.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Cai D et al.-2023-CEE-Fault systems impede incision of the Yarlung river into the Tibetan plateau.pdf
61,"Cao XL et al.-2022-FES-Spatiotemporal Variation of Late Quaternary River Incision Along the Heihe River in the Northeastern Tibetan Plateau, Constrained by Dating Fluvial Terraces.pdf","test1/Cao XL et al.-2022-FES-Spatiotemporal Variation of Late Quaternary River Incision Along the Heihe River in the Northeastern Tibetan Plateau, Constrained by Dating Fluvial Terraces.pdf",True,Cao X & Hu X-2022-FES-Spatiotemporal Variation of Late Quaternary River Incision Along the Heihe River in the Northeastern Tibetan Plateau C.pdf,Cao X & Hu X-2022-FES-Spatiotemporal Variation of Late Quaternary River Incision Along the Heihe River in the Northeastern Tibetan Plateau C.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Cao X & Hu X-2022-FES-Spatiotemporal Variation of Late Quaternary River Incision Along the Heihe River in the Northeastern Tibetan Plateau C.pdf
62,"Capaldi TN et al.-2022-QG-Downstream changes in quartz OSL sensitivity in modern river sand reflects sediment source variability, Case studies from Rocky Mountain and Andean rivers.pdf","test1/Capaldi TN et al.-2022-QG-Downstream changes in quartz OSL sensitivity in modern river sand reflects sediment source variability, Case studies from Rocky Mountain and Andean rivers.pdf",True,Capaldi TN et al.-2022-QG-Downstream changes in quartz OSL sensitivity in modern river sand reflects sediment source variability Case studie.pdf,Capaldi TN et al.-2022-QG-Downstream changes in quartz OSL sensitivity in modern river sand reflects sediment source variability Case studie.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Capaldi TN et al.-2022-QG-Downstream changes in quartz OSL sensitivity in modern river sand reflects sediment source variability Case studie.pdf
63,Carraro & Altermatt-CEE-2022-Optimal Channel Networks accurately model ecologically-relevant geomorphological features of branching river networks.pdf,test1/Carraro & Altermatt-CEE-2022-Optimal Channel Networks accurately model ecologically-relevant geomorphological features of branching river networks.pdf,True,Carraro L & Altermatt F-2022-CEE-Optimal Channel Networks accurately model ecologically-relevant geomorphological features of branching river networks.pdf,Carraro L & Altermatt F-2022-CEE-Optimal Channel Networks accurately model ecologically-relevant geomorphological features of branching river networks.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Carraro L & Altermatt F-2022-CEE-Optimal Channel Networks accurately model ecologically-relevant geomorphological features of branching river networks.pdf
64,Characterizing_the_transient_geomorphic_response_to_base_level_fall_in_the_northeastern_Tibetan_Plateau.pdf,test1/Characterizing_the_transient_geomorphic_response_to_base_level_fall_in_the_northeastern_Tibetan_Plateau.pdf,True,Zhang H et al.-2017-AGU-Characterizing the transient geomorphic response to base level fall in the northeastern Tibetan Plateau.pdf,Zhang H et al.-2017-AGU-Characterizing the transient geomorphic response to base level fall in the northeastern Tibetan Plateau.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Zhang H et al.-2017-AGU-Characterizing the transient geomorphic response to base level fall in the northeastern Tibetan Plateau.pdf
65,Chen FH et al.-2015-SR-East Asian summer monsoon precipitation variability since the last deglaciation..pdf,test1/Chen FH et al.-2015-SR-East Asian summer monsoon precipitation variability since the last deglaciation..pdf,True,Chen F et al.-2015-SR-East Asian summer monsoon precipitation variability since the last deglaciation.pdf,Chen F et al.-2015-SR-East Asian summer monsoon precipitation variability since the last deglaciation.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Chen F et al.-2015-SR-East Asian summer monsoon precipitation variability since the last deglaciation.pdf
66,Chen FH et al.-2015-Science-Agriculture facilitated permanent human occupation of the Tibetan Plateau after 3600 BP.pdf,test1/Chen FH et al.-2015-Science-Agriculture facilitated permanent human occupation of the Tibetan Plateau after 3600 BP.pdf,True,Chen F et al.-2015-Science-Agriculture facilitated permanent human occupation of the Tibetan Plateau after 3600 BP.pdf,Chen F et al.-2015-Science-Agriculture facilitated permanent human occupation of the Tibetan Plateau after 3600 BP.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Chen F et al.-2015-Science-Agriculture facilitated permanent human occupation of the Tibetan Plateau after 3600 BP.pdf
67,Chen XJ et al.-2023-JMS-Ice flux of alpine glaciers controls erosion and landscape in the Nianbaoyeze.pdf,test1/Chen XJ et al.-2023-JMS-Ice flux of alpine glaciers controls erosion and landscape in the Nianbaoyeze.pdf,True,Chen XJ et al.-2023-JMS-Ice flux of alpine glaciers controls erosion and landscape in the Nianbaoyeze Shan northeastern Tibetan Plateau.pdf,Chen XJ et al.-2023-JMS-Ice flux of alpine glaciers controls erosion and landscape in the Nianbaoyeze Shan northeastern Tibetan Plateau.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Chen XJ et al.-2023-JMS-Ice flux of alpine glaciers controls erosion and landscape in the Nianbaoyeze Shan northeastern Tibetan Plateau.pdf
68,Chen Y et al.-2021-CEE-Evolution of eastern Tibetan river systems is driven by the indentation of India.pdf,test1/Chen Y et al.-2021-CEE-Evolution of eastern Tibetan river systems is driven by the indentation of India.pdf,True,Chen Y et al.-2021-CEE-Evolution of eastern Tibetan river systems is driven by the indentation of India.pdf,Chen Y et al.-2021-CEE-Evolution of eastern Tibetan river systems is driven by the indentation of India (2).pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Chen Y et al.-2021-CEE-Evolution of eastern Tibetan river systems is driven by the indentation of India (2).pdf
69,"Cheng et al-2016-nature-The Asian monsoon over the past 640,000 years and ice age terminations.pdf","test1/Cheng et al-2016-nature-The Asian monsoon over the past 640,000 years and ice age terminations.pdf",True,Cheng H et al.-2016-Nature-The Asian monsoon over the past 640000 years and ice age terminations.pdf,Cheng H et al.-2016-Nature-The Asian monsoon over the past 640000 years and ice age terminations.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Cheng H et al.-2016-Nature-The Asian monsoon over the past 640000 years and ice age terminations.pdf
70,Chronology-of-fluvial-terrace-sequences-for-large-Atlantic-r_2017_Quaternary.pdf,test1/Chronology-of-fluvial-terrace-sequences-for-large-Atlantic-r_2017_Quaternary.pdf,True,Silva PG et al.-2016-QSR-Chronology of fluvial terrace sequences for large Atlantic rivers in Iberian Peninsula Upper Tagus and Duero draina.pdf,Silva PG et al.-2016-QSR-Chronology of fluvial terrace sequences for large Atlantic rivers in Iberian Peninsula Upper Tagus and Duero draina.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Silva PG et al.-2016-QSR-Chronology of fluvial terrace sequences for large Atlantic rivers in Iberian Peninsula Upper Tagus and Duero draina.pdf
71,Clift PD et al.-2012-BS-Sediment Source-to-Sink Processes in the Indus River since the Last Glacial Maximum.pdf,test1/Clift PD et al.-2012-BS-Sediment Source-to-Sink Processes in the Indus River since the Last Glacial Maximum.pdf,True,Clift PD & Giosan L-2012-Sediment Source-to-Sink Processes in the Indus River since the Last Glacial Maximum.pdf,Clift PD & Giosan L-2012-Sediment Source-to-Sink Processes in the Indus River since the Last Glacial Maximum.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Clift PD & Giosan L-2012-Sediment Source-to-Sink Processes in the Indus River since the Last Glacial Maximum.pdf
72,Colarossi et al.-2015-GQ-Comparison of paired quartz OSL and feldspar post-IR IRSL dose distributions in poorly bleached fluvial sediments from South Africa.pdf,test1/Colarossi et al.-2015-GQ-Comparison of paired quartz OSL and feldspar post-IR IRSL dose distributions in poorly bleached fluvial sediments from South Africa.pdf,True,Colarossi D et al.-2015-QG-Comparison of paired quartz OSL and feldspar postIR IRSL dose distributions in poorly bleached fluvial sediments.pdf,Colarossi D et al.-2015-QG-Comparison of paired quartz OSL and feldspar postIR IRSL dose distributions in poorly bleached fluvial sediments.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Colarossi D et al.-2015-QG-Comparison of paired quartz OSL and feldspar postIR IRSL dose distributions in poorly bleached fluvial sediments.pdf
73,Controls-on-dryland-mountain-landscape-development-along-the-N_2017_Quaterna.pdf,test1/Controls-on-dryland-mountain-landscape-development-along-the-N_2017_Quaterna.pdf,True,Stokes M et al.-2017-QSR-Controls on dryland mountain landscape development along the NW Saharan desert margin Insights from Quaternary rive.pdf,Stokes M et al.-2017-QSR-Controls on dryland mountain landscape development along the NW Saharan desert margin Insights from Quaternary rive.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Stokes M et al.-2017-QSR-Controls on dryland mountain landscape development along the NW Saharan desert margin Insights from Quaternary rive.pdf
74,"Cordier S et al.-2017-QSR-Of ice and water, Quaternary fluvial response to glacial forcing.pdf","test1/Cordier S et al.-2017-QSR-Of ice and water, Quaternary fluvial response to glacial forcing.pdf",True,Cordier S et al.-2017-QSR-Of ice and water Quaternary fluvial response to glacial forcing.pdf,Cordier S et al.-2017-QSR-Of ice and water Quaternary fluvial response to glacial forcing.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Cordier S et al.-2017-QSR-Of ice and water Quaternary fluvial response to glacial forcing.pdf
75,Croissant T et al.-2017-NG-Rapid post-seismic landslide evacuation boosted by dynamic river width..pdf,test1/Croissant T et al.-2017-NG-Rapid post-seismic landslide evacuation boosted by dynamic river width..pdf,True,Croissant T et al.-2017-NG-Rapid post-seismic landslide evacuation boosted by dynamic river width.pdf,Croissant T et al.-2017-NG-Rapid post-seismic landslide evacuation boosted by dynamic river width.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Croissant T et al.-2017-NG-Rapid post-seismic landslide evacuation boosted by dynamic river width.pdf
76,"Cui FR et al.-2022-QG-Isolating quartz-dominated OSL signal of rock slice by using pulsed stimulation, Implications for dating burial age of cobbles.pdf","test1/Cui FR et al.-2022-QG-Isolating quartz-dominated OSL signal of rock slice by using pulsed stimulation, Implications for dating burial age of cobbles.pdf",True,Cui F et al.-2022-QG-Isolating quartz-dominated OSL signal of rock slice by using pulsed stimulation Implications for dating burial age of cobbles.pdf,Cui F et al.-2022-QG-Isolating quartz-dominated OSL signal of rock slice by using pulsed stimulation Implications for dating burial age of cobbles.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Cui F et al.-2022-QG-Isolating quartz-dominated OSL signal of rock slice by using pulsed stimulation Implications for dating burial age of cobbles.pdf
77,Dadson_et_al_2004_Geology_76085.pdf,test1/Dadson_et_al_2004_Geology_76085.pdf,True,Dadson SJ et al.-2004-Geology-Earthquake-triggered increase in sediment delivery from an active mountain belt.pdf,Dadson SJ et al.-2004-Geology-Earthquake-triggered increase in sediment delivery from an active mountain belt.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Dadson SJ et al.-2004-Geology-Earthquake-triggered increase in sediment delivery from an active mountain belt.pdf
78,DingZY_Geodema_2021_MuUs color.pdf,test1/DingZY_Geodema_2021_MuUs color.pdf,True,Ding Z et al.-2021-Geoderma-Early-Mid Holocene climatic changes inferred from colors of eolian deposits in the Mu Us Desert.pdf,Ding Z et al.-2021-Geoderma-Early-Mid Holocene climatic changes inferred from colors of eolian deposits in the Mu Us Desert.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Ding Z et al.-2021-Geoderma-Early-Mid Holocene climatic changes inferred from colors of eolian deposits in the Mu Us Desert.pdf
79,Dingetal.2021_Geochronometria_Post-IRIRSLchronologyofpaleo-lacustrinesedimentsfromYardangsintheQaidamBasinNETibetanPlateau.pdf,test1/Dingetal.2021_Geochronometria_Post-IRIRSLchronologyofpaleo-lacustrinesedimentsfromYardangsintheQaidamBasinNETibetanPlateau.pdf,True,Ding Z et al.-2021-Geochronometria-Post-IR IRSL chronology of paleo-lacustrine sediments from yardangs in the Qaidam Basin ne Tibetan Plateau.pdf,Ding Z et al.-2021-Geochronometria-Post-IR IRSL chronology of paleo-lacustrine sediments from yardangs in the Qaidam Basin ne Tibetan Plateau.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Ding Z et al.-2021-Geochronometria-Post-IR IRSL chronology of paleo-lacustrine sediments from yardangs in the Qaidam Basin ne Tibetan Plateau.pdf
80,Dong P-2022-FES-Advance of megadunes and its implications in the Badain Jaran Sand.pdf,test1/Dong P-2022-FES-Advance of megadunes and its implications in the Badain Jaran Sand.pdf,True,Dong P et al.-2022-FES-Advancement of Megadunes and its Implications in the Badain Jaran Sand Sea.pdf,Dong P et al.-2022-FES-Advancement of Megadunes and its Implications in the Badain Jaran Sand Sea.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Dong P et al.-2022-FES-Advancement of Megadunes and its Implications in the Badain Jaran Sand Sea.pdf
81,"Dong SP et al.-2022-Catena-Quantitative reconstruction of consecutive paleolake-level fluctuations by the groundwater recharged lake in the desert hinterland，A case study in the Badain Jaran Desert, Northwestern China.pdf","test1/Dong SP et al.-2022-Catena-Quantitative reconstruction of consecutive paleolake-level fluctuations by the groundwater recharged lake in the desert hinterland，A case study in the Badain Jaran Desert, Northwestern China.pdf",True,Dong SP et al.-2022-Catena-Quantitative reconstruction of consecutive paleolake-level fluctuations by the groundwater recharged lake in the.pdf,Dong SP et al.-2022-Catena-Quantitative reconstruction of consecutive paleolake-level fluctuations by the groundwater recharged lake in the.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Dong SP et al.-2022-Catena-Quantitative reconstruction of consecutive paleolake-level fluctuations by the groundwater recharged lake in the.pdf
82,Dosseto et al.-2010-Geology-Climatic and vegetation control on sediment dynamics during the last glacial cycle.pdf,test1/Dosseto et al.-2010-Geology-Climatic and vegetation control on sediment dynamics during the last glacial cycle.pdf,True,Dosseto A et al.-2010-Geology-Climatic and vegetation control on sediment dynamics during the last glacial cycle.pdf,Dosseto A et al.-2010-Geology-Climatic and vegetation control on sediment dynamics during the last glacial cycle.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Dosseto A et al.-2010-Geology-Climatic and vegetation control on sediment dynamics during the last glacial cycle.pdf
